hostname,pl_name,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_dens,pl_insol,st_mass,st_teff,discoverymethod
"Kepler-1304","Kepler-1304 b",1,16.12888530000,0.1202000000,2.29000000,0.19000000,-0.53000000,5.86000000,,,"M-R relationship",2.680000,61.8700,0.850000,5259.00,"Transit"
"Kepler-367","Kepler-367 c",2,53.57863700000,0.2530000000,1.20000000,0.16000000,-0.16000000,1.87000000,,,"M-R relationship",5.950000,3.7610,0.768000,4710.00,"Transit"
"Kepler-50","Kepler-50 b",2,7.81254000000,0.0770000000,1.71000000,0.05000000,-0.10000000,8.90000000,,,"Mass",6.049820,494.7050,1.240000,6225.00,"Transit"
"Kepler-583","Kepler-583 b",1,6.51002530000,0.0689000000,2.28000000,0.29000000,-0.15000000,5.82000000,,,"M-R relationship",2.700000,178.6990,0.940000,5523.00,"Transit"
"HD 30856","HD 30856 b",1,847.00000000000,1.8500000000,13.50000000,,,491.68301000,28.92253000,-28.92253000,"Msini",1.100000,2.8926,1.170000,4895.00,"Radial Velocity"
"Kepler-237","Kepler-237 b",2,4.71510600000,0.0500000000,1.41000000,0.75000000,-0.75000000,2.57000000,,,"M-R relationship",5.040000,124.9610,0.696000,4861.00,"Transit"
"Kepler-1279","Kepler-1279 b",1,23.47741010000,0.1785000000,1.75000000,0.88000000,-0.27000000,3.71000000,,,"M-R relationship",3.800000,190.8510,1.210000,6221.00,"Transit"
"HD 39091","HD 39091 b",3,2088.80000000000,3.2800000000,12.30000000,,,4481.38053870,158.91420350,-127.13136280,"Mass",13.200000,0.1342,1.070000,5998.00,"Radial Velocity"
"NGTS-5","NGTS-5 b",1,3.35698660000,0.0382000000,12.73342400,0.25780700,-0.25780700,72.78307000,11.75971000,-11.75971000,"Mass",0.194000,101.2530,0.661000,4987.00,"Transit"
"TOI-201","TOI-201 b",3,52.97860000000,0.3030000000,11.40000000,0.10000000,-0.10000000,164.00000000,5.00000000,-5.00000000,"Mass",0.610000,68.4513,1.320000,6423.00,"Transit"
"Kepler-185","Kepler-185 c",2,20.72904200000,0.1390000000,2.02000000,1.17000000,-1.17000000,4.74000000,,,"M-R relationship",3.160000,16.0290,0.763000,5208.00,"Transit"
"Kepler-1375","Kepler-1375 b",1,3.30041920000,0.0471000000,1.74000000,0.68000000,-0.34000000,3.68000000,,,"M-R relationship",3.840000,2948.3620,1.470000,6704.00,"Transit"
"TOI-4156","TOI-4156 c",2,12.82282706375,,2.92303762,0.33738824,-0.27076650,8.87000000,,,"M-R relationship",1.950000,101.3929,1.100000,5971.64,"Transit"
"TOI-700","TOI-700 c",4,16.05113700000,0.0929000000,2.60000000,0.14000000,-0.13000000,7.27000000,,,"M-R relationship",2.270000,2.6400,0.415000,3459.00,"Transit"
"HD 38529","HD 38529 b",2,14.30990000000,0.1150000000,14.10000000,,,206.58846455,17.16273398,-18.11621920,"Msini",0.405000,516.1847,0.980000,5697.00,"Radial Velocity"
"Kepler-1076","Kepler-1076 b",1,6.14727918000,0.0611000000,0.80000000,0.04000000,-0.03000000,0.43700000,,,"M-R relationship",4.690000,83.1800,0.790000,4868.00,"Transit"
"Kepler-1410","Kepler-1410 b",1,60.86616800000,0.2543000000,1.78000000,0.12000000,-0.14000000,3.82000000,,,"M-R relationship",3.720000,1.0600,0.630000,4092.00,"Transit"
"Kepler-1795","Kepler-1795 b",1,13.36019993000,0.1002000000,1.66301611,,,3.40000000,,,"M-R relationship",4.060000,17.3000,0.768000,4500.00,"Transit"
"Kepler-1692","Kepler-1692 b",1,5.95966000000,0.0646000000,1.11177184,,,1.42000000,,,"M-R relationship",5.680000,153.4800,0.870000,5146.00,"Transit"
"EPIC 212624936","EPIC 212624936 b",2,0.57865700000,,1.20000000,0.30000000,-0.30000000,1.87000000,,,"M-R relationship",5.950000,,1.000000,5765.00,"Transit"
"Kepler-148","Kepler-148 b",3,1.72936600000,0.0280000000,1.80000000,0.87000000,-0.87000000,3.89000000,,,"M-R relationship",3.670000,609.0170,0.860000,5272.00,"Transit"
"Kepler-1616","Kepler-1616 b",1,6.76284377000,0.0731800000,1.02000000,0.47000000,-0.15000000,1.04000000,,,"M-R relationship",5.390000,724.8610,1.210000,6266.00,"Transit"
"HD 2039","HD 2039 b",1,1120.00000000000,2.2000000000,12.70000000,,,1999.15070000,368.68280000,-368.68280000,"Msini",5.360000,0.3229,1.230000,5945.00,"Radial Velocity"
"HD 105618","HD 105618 c",2,77114.07158000000,35.7310000000,11.90000000,,,8419.59232984,1379.37528638,-898.50090659,"Mass",27.500000,0.0012,1.010000,5671.00,"Radial Velocity"
"Gaia-2","Gaia-2 b",1,3.69152240000,0.0467000000,14.81827249,0.14571675,-0.14571675,259.66580852,14.93793513,-14.93793513,"Mass",0.439000,512.0235,1.000000,5720.00,"Transit"
"WASP-167","WASP-167 b",1,2.02195960000,0.0365000000,17.71022000,0.56045000,-0.56045000,2542.64000000,,,"Mass",,3208.4100,1.590000,7000.00,"Transit"
"GJ 480","GJ 480 b",1,9.55360000000,0.0680000000,2.91000000,,,8.80000000,0.70000000,-0.70000000,"Msini",1.960000,5.9290,0.450000,3509.00,"Radial Velocity"
"Kepler-1192","Kepler-1192 b",1,25.20347870000,0.1693000000,2.36000000,0.24000000,-0.22000000,6.17000000,,,"M-R relationship",2.580000,34.7420,0.860000,5438.00,"Transit"
"Kepler-921","Kepler-921 b",1,51.30063400000,0.2716000000,2.87000000,0.33000000,-0.73000000,8.60000000,,,"M-R relationship",2.000000,15.0070,0.930000,5663.00,"Transit"
"Kepler-1797","Kepler-1797 b",1,23.35939980000,0.1637000000,3.05774442,,,9.58000000,,,"M-R relationship",1.840000,51.6800,1.069000,6244.00,"Transit"
"NGTS-32","NGTS-32 b",1,3.31211000000,0.0440000000,15.91675259,0.33626942,-0.33626942,181.16219199,15.89142035,-15.89142035,"Mass",0.240000,1554.0000,1.070000,5680.00,"Transit"
"Kepler-431","Kepler-431 b",3,6.80300000000,0.0719000000,0.76400000,,,0.37000000,,,"M-R relationship",4.560000,577.5450,1.071000,6004.00,"Transit"
"GJ 3222","GJ 3222 b",1,10.66669000000,0.0910000000,3.40000000,,,11.44182265,3.49611248,-1.90697044,"Msini",1.600000,67.5954,0.890000,5257.46,"Radial Velocity"
"WASP-56","WASP-56 b",1,4.61710000000,0.0561400000,10.53646000,1.00881000,-1.00881000,143.02350000,28.60470000,-28.60470000,"Mass",0.583000,447.8200,0.710000,5600.00,"Transit"
"Kepler-154","Kepler-154 b",5,33.04053200000,0.1980000000,2.26000000,0.44000000,-0.44000000,5.73000000,,,"M-R relationship",2.730000,28.1100,0.933000,5690.00,"Transit"
"Kepler-82","Kepler-82 f",5,75.73200000000,0.3395000000,4.84000000,,,20.90000000,1.00000000,-1.00000000,"Mass",1.010000,5.6657,0.910000,5401.00,"Transit Timing Variations"
"TOI-269","TOI-269 b",1,3.69771040000,0.0345000000,2.77000000,0.12000000,-0.12000000,8.80000000,1.40000000,-1.40000000,"Mass",2.280000,19.0000,0.391700,3514.00,"Transit"
"TOI-1718","TOI-1718 b",1,5.58703768615,,4.10824994,0.27405530,-0.26669680,15.80000000,,,"M-R relationship",1.250000,134.1550,0.930000,5304.91,"Transit"
"WASP-79","WASP-79 b",1,3.66239200000,0.0519000000,17.14974047,0.44835923,-0.44835923,270.15414595,25.42627256,-25.42627256,"Mass",0.130000,1645.9887,1.390000,6600.00,"Transit"
"KIC 10068024","KIC 10068024 b",1,2.07354900000,,13.40000000,,,635.65681400,127.13136280,-127.13136280,"Msini",1.450000,,1.220000,6118.40,"Orbital Brightness Modulation"
"Kepler-354","Kepler-354 c",3,16.93440200000,0.1150000000,1.31000000,0.42000000,-0.42000000,2.27000000,,,"M-R relationship",5.550000,14.4040,0.652000,4648.00,"Transit"
"TOI-697","TOI-697 b",1,8.60788713593,,2.35859364,0.20903984,-0.18176315,6.16000000,,,"M-R relationship",2.580000,117.5495,0.970000,5681.95,"Transit"
"TOI-2537","TOI-2537 b",2,94.10220000000,0.3715000000,11.25381662,0.66132986,-0.68374782,415.40172795,28.92238504,-27.96889982,"Mass",1.600000,7.4445,0.771000,4870.00,"Transit"
"HD 148164","HD 148164 b",2,328.55000000000,0.9930000000,13.70000000,,,390.93090000,79.45750000,-79.45750000,"Msini",0.835000,2.1682,1.210000,6032.00,"Radial Velocity"
"HD 107148","HD 107148 c",2,18.32670000000,0.1407000000,4.70000000,,,19.89605828,3.08293555,-3.11471839,"Msini",1.050000,66.7145,1.105215,5752.92,"Radial Velocity"
"K2-194","K2-194 b",1,39.72138600000,,3.64229858,0.61766974,-0.50000005,12.90000000,,,"M-R relationship",1.470000,,1.110086,5979.00,"Transit"
"Kepler-84","Kepler-84 b",5,8.72600000000,0.0827000000,2.23000000,0.10000000,-0.10000000,40.00000000,13.70000000,-10.30000000,"Mass",19.800000,222.1900,1.000000,6039.00,"Transit"
"Kepler-1245","Kepler-1245 b",2,4.35409304000,0.0484000000,1.44000000,0.12000000,-0.10000000,2.67000000,,,"M-R relationship",4.910000,194.3440,0.860000,5306.00,"Transit"
"OGLE-2016-BLG-0007L","OGLE-2016-BLG-0007L b",1,14200.00000000000,10.1000000000,1.09000000,,,1.32000000,0.91000000,-0.67000000,"Mass",5.600000,,0.590000,,"Microlensing"
"Kepler-528","Kepler-528 b",1,19.78297415000,0.1421900000,2.08000000,0.29000000,-0.19000000,4.98000000,,,"M-R relationship",3.040000,68.9710,1.010000,5807.00,"Transit"
"Kepler-1090","Kepler-1090 b",2,198.68017900000,0.6332300000,2.25000000,0.21000000,-0.17000000,5.69000000,,,"M-R relationship",2.740000,1.8250,0.860000,5321.00,"Transit"
"K2-285","K2-285 b",4,3.47174500000,0.0381700000,2.59000000,0.06000000,-0.06000000,9.68000000,1.21000000,-1.37000000,"Mass",3.070000,234.3100,0.830000,4975.00,"Transit"
"HD 96700","HD 96700 d",3,103.50000000000,0.4240000000,3.61000000,,,12.70000000,1.00000000,-1.00000000,"Msini",1.480000,7.6762,0.890000,5845.00,"Radial Velocity"
"Kepler-769","Kepler-769 c",2,15.98701740000,0.1297000000,1.79000000,0.76000000,-0.27000000,3.86000000,,,"M-R relationship",3.700000,86.7610,1.190000,6186.00,"Transit"
"LTT 9779","LTT 9779 b",1,0.79205200000,0.0167900000,4.72000000,0.23000000,-0.23000000,29.32000000,0.78000000,-0.81000000,"Mass",1.536000,1781.1556,1.020000,5443.00,"Transit"
"TOI-421","TOI-421 b",2,5.19757600000,0.0554000000,2.64000000,0.08000000,-0.08000000,6.70000000,0.60000000,-0.60000000,"Mass",2.040038,154.5700,0.833000,5291.00,"Transit"
"Kepler-244","Kepler-244 c",3,9.76729200000,0.0870000000,2.05000000,0.87000000,-0.87000000,4.86000000,,,"M-R relationship",3.100000,81.5740,0.933000,5554.00,"Transit"
"HD 12235","HD 12235 b",2,4.36305000000,0.0540000000,3.23000000,,,10.48833743,1.27131363,-1.58914204,"Msini",1.710000,1287.9273,1.100000,5986.00,"Radial Velocity"
"Kepler-1470","Kepler-1470 b",1,16.29509030000,0.1160000000,1.07000000,0.09000000,-0.08000000,1.24000000,,,"M-R relationship",5.560000,23.9180,0.800000,4961.00,"Transit"
"Kepler-1544","Kepler-1544 b",1,168.81117400000,0.5446500000,1.78000000,0.09000000,-0.07000000,3.82000000,,,"M-R relationship",3.720000,0.8330,0.810000,4886.00,"Transit"
"Kepler-831","Kepler-831 b",1,5.62153941000,0.0598400000,1.27000000,0.10000000,-0.07000000,2.15000000,,,"M-R relationship",5.770000,266.2490,0.990000,5732.00,"Transit"
"Kepler-144","Kepler-144 b",2,5.88527300000,0.0660000000,1.33000000,0.26000000,-0.26000000,2.33000000,,,"M-R relationship",5.440000,426.7190,1.154000,6075.00,"Transit"
"Kepler-1910","Kepler-1910 b",1,5.68876981700,0.0536000000,1.18400000,,,1.78000000,,,"M-R relationship",5.890000,40.8800,0.636000,4234.00,"Transit"
"COCONUTS-2 A","COCONUTS-2 b",1,402000000.00000000000,7506.0000000000,12.57647635,0.05604490,-0.04483592,2383.71305250,127.13136280,-127.13136280,"Mass",6.580000,0.0000,0.400000,3552.00,"Imaging"
"Kepler-294","Kepler-294 c",2,6.62640000000,0.0710000000,2.71000000,1.27000000,-1.27000000,7.80000000,,,"M-R relationship",2.150000,151.4910,0.947000,5913.00,"Transit"
"Kepler-623","Kepler-623 b",1,9.07097734000,0.0854000000,3.01000000,0.34000000,-0.21000000,9.32000000,,,"M-R relationship",1.880000,77.0980,0.900000,5443.00,"Transit"
"K2-104","K2-104 b",1,1.97419540000,0.0242000000,1.79000000,0.10000000,-0.06000000,3.86000000,,,"M-R relationship",3.700000,62.1000,0.510000,3712.00,"Transit"
"HD 31527","HD 31527 c",3,51.20530000000,0.2663000000,3.85000000,,,14.16000000,1.28000000,-1.23000000,"Msini",1.360000,16.9215,0.960000,5898.00,"Radial Velocity"
"Kepler-1371","Kepler-1371 c",2,2.00541269000,0.0293700000,0.64000000,0.07000000,-0.05000000,0.19600000,,,"M-R relationship",4.110000,853.2690,0.870000,5361.00,"Transit"
"K2-14","K2-14 b",1,8.36802000000,0.0627000000,4.81000000,0.42000000,-0.42000000,20.70000000,,,"M-R relationship",1.020000,8.0000,0.470000,3789.00,"Transit"
"Pr0211","Pr0211 b",2,2.14610000000,0.0317600000,13.40000000,,,597.52040000,9.53490000,-9.53490000,"Msini",1.360000,457.3078,0.935000,5300.00,"Radial Velocity"
"75 Cet","75 Cet b",2,696.62000000000,1.9120000000,13.30000000,,,787.89662095,23.51930212,-28.60455663,"Msini",1.840000,14.1750,1.920000,4809.00,"Radial Velocity"
"Kepler-963","Kepler-963 b",2,9.97683705000,0.0849000000,2.66000000,0.30000000,-0.19000000,7.56000000,,,"M-R relationship",2.210000,83.4940,0.910000,5461.00,"Transit"
"K2-168","K2-168 b",2,15.85230000000,,1.86000000,0.24000000,-0.11000000,4.12000000,,,"M-R relationship",3.520000,,0.877000,5502.70,"Transit"
"TOI-5736","TOI-5736 b",1,0.64899000000,,1.56000000,0.07000000,-0.07000000,3.05000000,,,"M-R relationship",4.410000,493.4827,0.570000,3949.00,"Transit"
"Kepler-1041","Kepler-1041 b",1,24.75764210000,0.1688000000,2.94000000,0.62000000,-0.53000000,8.96000000,,,"M-R relationship",1.940000,117.9560,1.060000,5957.00,"Transit"
"Kepler-1816","Kepler-1816 b",1,91.50099945000,0.3564700000,1.96793970,,,4.53000000,,,"M-R relationship",3.270000,2.0000,0.786000,5051.00,"Transit"
"Kepler-1338","Kepler-1338 b",1,0.93511805700,0.0193700000,0.92000000,0.19000000,-0.10000000,0.72100000,,,"M-R relationship",5.090000,4712.1110,1.040000,5909.00,"Transit"
"TOI-2109","TOI-2109 b",1,0.67247414000,0.0179100000,15.09849700,0.52682209,-0.52682209,1595.49860314,238.37130525,-238.37130525,"Mass",2.550000,14429.0000,1.453000,6540.00,"Transit"
"bet Pic","bet Pic d",3,33200.00000000000,26.0000000000,14.12331568,0.33626942,-0.33626942,762.78817680,190.69704420,-190.69704420,"Mass",1.490000,0.0133,1.789000,8038.68,"Imaging"
"TOI-1075","TOI-1075 b",1,0.60473280000,0.0115900000,1.79100000,0.11600000,-0.08100000,9.95000000,1.36000000,-1.30000000,"Mass",9.320000,509.2000,0.604000,3875.00,"Transit"
"Kepler-59","Kepler-59 c",2,17.98012350000,0.1311400000,1.98000000,,,3.81000000,2.64000000,-0.98000000,"Mass",1.620000,107.7410,1.040000,6074.00,"Transit"
"BD+42 2315","BD+42 2315 b",1,123.05000000000,0.5400000000,14.20000000,,,174.80562385,,,"Msini",0.335000,335.1294,1.380000,4500.00,"Radial Velocity"
"HD 219134","HD 219134 g",6,94.20000000000,0.3753000000,3.28000000,,,10.80622000,1.27132000,-1.27132000,"Msini",1.680000,2.2009,0.794000,4913.00,"Radial Velocity"
"OGLE-2018-BLG-0740L","OGLE-2018-BLG-0740L b",1,5480.00000000000,5.0000000000,12.90000000,,,1500.00000000,200.00000000,-200.00000000,"Mass",3.840000,,1.000000,5912.00,"Microlensing"
"Kepler-1247","Kepler-1247 b",1,13.71220213000,0.1091000000,2.33000000,0.21000000,-0.16000000,6.04000000,,,"M-R relationship",2.620000,41.4720,0.860000,5303.00,"Transit"
"Kepler-1833","Kepler-1833 b",1,6.89212989800,0.0754500000,1.30027362,,,2.24000000,,,"M-R relationship",5.600000,439.2000,1.286000,6164.00,"Transit"
"Kepler-1035","Kepler-1035 b",1,2.71407755500,0.0388300000,1.17000000,0.28000000,-0.11000000,1.71000000,,,"M-R relationship",5.870000,1180.0640,0.980000,5763.00,"Transit"
"TOI-1803","TOI-1803 b",2,6.29328700000,0.0600000000,2.99000000,0.08000000,-0.08000000,10.32000000,1.66000000,-0.48000000,"Mass",2.150310,58.0000,0.756000,4687.00,"Transit"
"Kepler-1368","Kepler-1368 b",1,0.67564948600,0.0153000000,1.65000000,0.35000000,-0.17000000,3.36000000,,,"M-R relationship",4.110000,4849.2570,1.070000,5906.00,"Transit"
"TOI-1135","TOI-1135 b",1,8.02773270000,0.0815000000,9.91994792,0.31385146,-0.31385146,58.79825529,,,"Mass",0.150000,310.0000,1.119000,6320.00,"Transit"
"K2-227","K2-227 b",1,13.62183200000,,1.66551298,1.22117412,-0.17927703,3.41000000,,,"M-R relationship",4.060000,,0.950811,5673.00,"Transit"
"MASCARA-4","MASCARA-4 b",1,2.82409320000,0.0474000000,16.98160576,0.49319515,-0.49319515,532.36258173,76.59664609,-76.59664609,"Mass",0.481000,4913.6900,1.750000,7800.00,"Transit"
"Kepler-152","Kepler-152 b",2,18.20797300000,0.1240000000,2.79000000,0.17000000,-0.17000000,8.20000000,,,"M-R relationship",2.070000,21.0840,0.779000,5088.00,"Transit"
"Kepler-1700","Kepler-1700 b",1,234.23900000000,0.7609400000,2.90129941,,,8.76000000,,,"M-R relationship",1.970000,2.2000,1.120000,6031.00,"Transit"
"TOI-261","TOI-261.02",2,13.03935862135,,3.34822227,1.26961870,-1.26961870,11.20000000,,,"M-R relationship",1.640000,243.5261,1.069000,5890.30,"Transit"
"Kepler-140","Kepler-140 c",2,91.35328200000,0.4140000000,1.80000000,0.35000000,-0.35000000,3.89000000,,,"M-R relationship",3.670000,9.9570,1.044000,6077.00,"Transit"
"HD 5278","HD 5278 b",2,14.33915600000,0.1202000000,2.45000000,0.05000000,-0.05000000,7.80000000,1.50000000,-1.40000000,"Mass",2.900000,132.0000,1.126000,6203.00,"Transit"
"Kepler-1062","Kepler-1062 b",1,9.30412078000,0.0748000000,1.76000000,0.09000000,-0.10000000,3.75000000,,,"M-R relationship",3.780000,33.7600,0.750000,4597.00,"Transit"
"Kepler-495","Kepler-495 b",2,3.41303622100,0.0427000000,5.23000000,0.42000000,-0.34000000,23.80000000,,,"M-R relationship",0.914000,310.0210,0.860000,5346.00,"Transit"
"HD 106515 A","HD 106515 A b",1,3626.00000000000,4.4800000000,12.10000000,,,6006.95689230,476.74261050,-444.95976980,"Mass",18.600000,0.0342,0.890000,5362.00,"Radial Velocity"
"TOI-4201","TOI-4201 b",1,3.58191940000,0.0400000000,13.67495645,0.44835923,-0.44835923,788.21444936,28.60455663,-28.60455663,"Mass",1.820000,45.2000,0.610000,3794.00,"Transit"
"Kepler-476","Kepler-476 b",1,14.00640607000,0.1126000000,3.08000000,0.51000000,-0.30000000,9.69000000,,,"M-R relationship",1.820000,100.0900,1.030000,5837.00,"Transit"
"Kepler-336","Kepler-336 c",3,9.60000100000,0.0920000000,2.10000000,0.37000000,-0.37000000,5.06000000,,,"M-R relationship",3.000000,206.9100,1.090000,5867.00,"Transit"
"Kepler-1111","Kepler-1111 b",1,8.79617863000,0.0872000000,2.00000000,0.54000000,-0.26000000,4.66000000,,,"M-R relationship",3.200000,118.5200,1.100000,6077.00,"Transit"
"Kepler-463","Kepler-463 b",1,8.98101683300,0.0792500000,3.05000000,0.43000000,-0.30000000,9.53000000,,,"M-R relationship",1.850000,166.0390,0.870000,5661.00,"Transit"
"Kepler-1689","Kepler-1689 b",1,8.48300000000,0.0784000000,0.94678642,,,0.79900000,,,"M-R relationship",5.170000,149.3000,1.023000,5731.43,"Transit"
"Kepler-285","Kepler-285 c",2,6.18667600000,0.0640000000,1.12000000,0.49000000,-0.49000000,1.46000000,,,"M-R relationship",5.710000,137.0680,0.915000,5411.00,"Transit"
"TOI-5716","TOI-5716 b",1,6.76630000000,,0.96000000,0.05000000,-0.05000000,0.84000000,,,"M-R relationship",5.220000,3.4093,0.190000,3436.00,"Transit"
"Kepler-396","Kepler-396 b",2,42.99400000000,0.2406700000,3.50000000,1.28000000,-0.65000000,75.50000000,11.80000000,-5.80000000,"Mass",9.680000,13.7310,0.850000,5656.00,"Transit"
"HD 260655","HD 260655 c",2,5.70588000000,0.0474900000,1.53300000,0.05100000,-0.04600000,3.09000000,0.48000000,-0.48000000,"Mass",4.700000,16.1000,0.439000,3803.00,"Transit"
"TOI-2260","TOI-2260 b",1,0.35247280000,0.0097000000,1.62000000,0.13000000,-0.13000000,3.26000000,,,"M-R relationship",4.210000,1844.9800,0.990000,5534.00,"Transit"
"TOI-2445","TOI-2445 b",1,0.37112810000,0.0064000000,1.25000000,0.08000000,-0.08000000,2.10000000,,,"M-R relationship",5.910000,204.4874,0.250000,3333.00,"Transit"
"HD 159868","HD 159868 c",2,351.00000000000,1.0320000000,14.00000000,,,244.09344000,13.98452000,-13.98452000,"Msini",0.489000,3.3758,1.190000,5534.00,"Radial Velocity"
"XO-5","XO-5 b",1,4.18775580000,0.0515000000,12.78000000,0.34000000,-0.34000000,378.20000000,9.53000000,-9.53000000,"Mass",1.060000,397.4799,1.040000,5430.00,"Transit"
"Kepler-1443","Kepler-1443 b",1,2.41811321000,0.0378300000,0.97000000,0.22000000,-0.09000000,0.87100000,,,"M-R relationship",5.240000,2809.1650,1.190000,6289.00,"Transit"
"KOI-1257","KOI-1257 b",1,86.64766100000,0.3820000000,10.54000000,1.35000000,-1.35000000,460.83000000,111.24000000,-111.24000000,"Mass",2.100000,7.2800,0.990000,5520.00,"Transit"
"Kepler-155","Kepler-155 b",2,5.93119400000,0.0560000000,2.09000000,0.21000000,-0.21000000,5.02000000,,,"M-R relationship",3.020000,23.5000,0.635000,4508.00,"Transit"
"K2-74","K2-74 b",1,19.56660000000,0.1402000000,2.31000000,0.19000000,-0.19000000,5.95000000,,,"M-R relationship",2.650000,59.1000,0.960000,6060.00,"Transit"
"TOI-2580","TOI-2580 b",1,3.39775000000,0.0480000000,17.37392009,0.56044903,-0.56044903,200.23189641,25.42627256,-25.42627256,"Mass",0.220000,1730.0000,1.330000,6120.00,"Transit"
"TOI-1670","TOI-1670 b",2,10.98462000000,0.1030000000,2.06000000,0.19000000,-0.15000000,41.31769291,,,"Mass",8.600000,196.6940,1.210000,6170.00,"Transit"
"LTT 1445 A","LTT 1445 A c",2,3.12390350000,0.0266100000,1.14700000,0.05500000,-0.05400000,1.54000000,0.20000000,-0.19000000,"Mass",5.570000,10.9000,0.257000,3340.00,"Transit"
"HD 127195","HD 127195 b",2,534.50000000000,,14.00000000,,,212.94503269,6.35656814,-6.35656814,"Msini",0.426000,,1.340000,4981.00,"Radial Velocity"
"HD 34445","HD 34445 f",6,676.80000000000,1.5430000000,6.88000000,,,37.90000000,6.50000000,-6.50000000,"Msini",0.640000,0.8442,1.070000,5836.00,"Radial Velocity"
"Kepler-265","Kepler-265 d",4,43.13061700000,0.2360000000,2.49000000,0.54000000,-0.54000000,6.76000000,,,"M-R relationship",2.410000,18.9410,0.970000,5835.00,"Transit"
"K2-323","K2-323 b",1,24.93000000000,0.1275000000,2.10000000,0.09000000,-0.11000000,5.06000000,,,"M-R relationship",3.000000,2.8163,0.478000,3710.00,"Transit"
