pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_orbper,pl_dens,discoverymethod,st_teff,st_mass,st_met
"Kepler-1897 b",2.81407954,,,8.32000000,,,"M-R relationship",24.22030067000,2.050000,"Transit",5165.00,0.859000,0.0200
"HD 35759 b",13.00000000,,,1195.04080000,54.03110000,-54.03110000,"Msini",82.46700000000,2.990000,"Radial Velocity",6060.00,1.150000,0.0400
"BD-14 3065 b",21.59000000,1.05000000,-1.05000000,3932.00000000,290.00000000,-280.00000000,"Mass",4.28897310000,2.150000,"Transit",6935.00,1.410000,-0.3400
"Kepler-942 b",2.13000000,0.23000000,-0.08000000,5.18000000,,,"M-R relationship",44.96417488000,2.950000,"Transit",4861.00,0.810000,0.0900
"Kepler-1235 b",0.79000000,0.12000000,-0.06000000,0.41800000,,,"M-R relationship",4.16055856000,4.660000,"Transit",5541.00,0.930000,0.0100
"Kepler-402 e",1.46000000,0.29000000,-0.29000000,2.73000000,,,"M-R relationship",11.24286100000,4.820000,"Transit",6090.00,1.072000,-0.0800
"KELT-17 b",17.09372500,0.72858500,-0.67254000,416.35730000,88.99240000,-92.17070000,"Mass",3.08017160000,0.460000,"Transit",7454.00,1.635000,-0.0180
"Kepler-391 c",2.88000000,0.33000000,-0.33000000,450.00000000,,,"Mass",20.50100000000,400.000000,"Transit",5038.00,1.270000,0.0400
"Kepler-1096 b",1.24000000,0.37000000,-0.08000000,2.07000000,,,"M-R relationship",2.89221750600,5.970000,"Transit",4306.00,0.660000,-0.1000
"KIC 10525077 b",5.50000000,0.90000000,-0.80000000,25.90000000,,,"M-R relationship",854.08300000000,0.855000,"Transit",6091.00,1.010000,-0.0400
"Kepler-544 b",2.12000000,0.19000000,-0.14000000,5.14000000,,,"M-R relationship",21.41616926000,2.960000,"Transit",6206.00,1.160000,0.0200
"Kepler-390 b",0.82000000,0.07000000,-0.07000000,0.47700000,,,"M-R relationship",6.73808800000,4.750000,"Transit",5166.00,0.787000,-0.0443
"Kepler-534 b",2.24000000,0.08000000,-0.07000000,5.65000000,,,"M-R relationship",15.95994513000,2.760000,"Transit",5884.00,1.050000,0.0100
"Kepler-1953 b",1.28574667,,,2.20000000,,,"M-R relationship",6.24565982800,5.690000,"Transit",4858.00,0.786000,-0.0200
"TOI-880 c",4.95000000,0.20000000,-0.20000000,21.70000000,,,"M-R relationship",6.38727030000,0.983000,"Transit",5050.00,0.870000,0.2300
"Kapteyn c",2.54000000,,,7.00000000,1.20000000,-1.00000000,"Msini",121.54000000000,2.350000,"Radial Velocity",3550.00,0.281000,-0.8900
"TOI-1269 c",2.22999162,0.24295040,-0.19119088,5.60000000,,,"M-R relationship",9.23786144195,2.770000,"Transit",5554.02,0.902700,-0.0490
"HIP 14810 c",13.60000000,,,416.35730000,57.20940000,-57.20940000,"Msini",147.74700000000,0.910000,"Radial Velocity",5544.00,1.010000,0.2400
"Kepler-703 b",8.20000000,3.71000000,-1.39000000,51.10000000,,,"M-R relationship",4.58352175600,0.509000,"Transit",6185.00,1.180000,0.0500
"Kepler-1956 b",1.08940238,,,1.32000000,,,"M-R relationship",5.94371986400,5.610000,"Transit",4391.00,0.671000,0.0400
"Kepler-46 b",9.05700000,0.47100000,-0.48200000,1907.00000000,,,"Mass",33.60134000000,14.000000,"Transit",5155.00,0.902000,0.4100
"Kepler-1032 b",1.87000000,0.10000000,-0.08000000,4.16000000,,,"M-R relationship",3.29011795300,3.500000,"Transit",4647.00,0.770000,0.1600
"HD 165155 b",13.20000000,,,918.52870000,73.10090000,-73.10090000,"Msini",434.50000000000,2.190000,"Radial Velocity",5426.00,1.020000,0.0900
"TOI-628 b",11.88154000,0.45956900,-0.38110600,2011.86390000,92.17070000,-98.52730000,"Mass",3.40956750000,6.580000,"Transit",6250.00,1.311000,0.2580
"HD 36384 b",12.70000000,,,2097.66748620,158.91420350,-158.91420350,"Msini",490.00000000000,5.630000,"Radial Velocity",3940.00,1.140000,-0.1600
"Kepler-1307 b",2.47000000,0.66000000,-0.27000000,6.66000000,,,"M-R relationship",18.01621096000,2.430000,"Transit",5884.00,1.060000,0.0600
"Kepler-538 b",2.21500000,0.04000000,-0.03400000,12.90000000,2.90000000,-2.90000000,"Mass",81.73778000000,6.500000,"Transit",5534.00,0.892000,-0.0900
"Kepler-642 b",2.90000000,1.30000000,-0.56000000,8.75000000,,,"M-R relationship",4.41745855000,1.970000,"Transit",6570.00,1.400000,0.0600
"K2-334 b",5.65000000,0.36000000,-0.28000000,27.20000000,,,"M-R relationship",5.11398100000,0.829000,"Transit",6502.00,1.360000,0.1700
"K2-358 b",2.68000000,0.17000000,-0.14000000,7.65000000,,,"M-R relationship",11.25102850000,2.180000,"Transit",5650.00,0.930000,-0.0700
"TOI-5350 b",12.41955062,0.42594127,-0.32506044,2094.48920213,79.45710175,-82.63538582,"Mass",7.58136700000,6.030000,"Transit",6220.00,1.167000,0.0440
"K2-138 c",2.29900000,0.12000000,-0.08700000,6.31000000,1.13000000,-1.23000000,"Mass",3.56004000000,2.800000,"Transit",5356.30,0.935000,0.1400
"Kepler-1742 b",2.17824130,,,5.38000000,,,"M-R relationship",49.47819901000,2.860000,"Transit",5776.00,0.939000,-0.1800
"Kepler-1396 b",2.07000000,0.79000000,-0.37000000,4.94000000,,,"M-R relationship",18.22064210000,3.060000,"Transit",6195.00,1.180000,0.0400
"HD 206893 c",16.36511182,2.01761653,-0.67253884,3527.89531770,127.13136280,-158.91420350,"Mass",2290.00000000000,4.420000,"Imaging",6500.00,1.310000,
"TOI-654.01",2.37800000,0.08900000,-0.08900000,8.71000000,1.25000000,-1.25000000,"Mass",1.52756100000,3.590000,"Transit",3521.00,0.419000,0.1200
"Kepler-379 c",2.29000000,0.43000000,-0.43000000,5.86000000,,,"M-R relationship",62.78469700000,2.680000,"Transit",6054.00,1.125000,0.0900
"GJ 143 b",2.61000000,0.17000000,-0.16000000,22.70000000,2.20000000,-1.90000000,"Mass",35.61253000000,7.000000,"Transit",4640.00,0.730000,0.0030
"TOI-237 c",1.20600000,0.03500000,-0.03500000,1.90000000,,,"M-R relationship",1.74486147000,5.950000,"Transit",3226.00,0.169800,-0.3443
"TOI-3682 b",12.80065596,0.40352331,-0.39231432,69.28659273,23.83713052,-25.42627256,"Mass",3.34624060000,0.181000,"Transit",5703.00,1.320000,0.4160
"Kepler-296 e",1.53000000,0.27000000,-0.25000000,2.96000000,,,"M-R relationship",34.14211000000,4.100000,"Transit",3740.00,0.498000,-0.0800
"Kepler-227 b",3.11000000,1.57000000,-1.57000000,9.85000000,,,"M-R relationship",9.48801500000,1.800000,"Transit",5854.00,0.954000,0.1000
"TOI-1839 b",2.21895097,0.25768041,-0.21407250,5.56000000,,,"M-R relationship",1.42378440907,2.800000,"Transit",5315.91,0.934000,0.2520
"TOI-1105 b",3.05823658,0.96295513,-0.43072819,9.58000000,,,"M-R relationship",10.86818410933,1.840000,"Transit",4678.46,0.740000,
"BD-06 1339 c",8.38000000,,,53.00000000,8.00000000,-8.00000000,"Msini",125.94000000000,0.495000,"Radial Velocity",4324.00,0.700000,-0.1400
"K2-37 c",2.41000000,0.15000000,-0.06000000,6.39000000,,,"M-R relationship",6.42966000000,2.510000,"Transit",5352.00,0.840000,-0.0800
"TOI-7149 b",13.20000000,0.51000000,-0.51000000,224.00000000,24.00000000,-24.00000000,"Mass",2.65206166000,0.530000,"Transit",3363.00,0.344000,-0.0800
"TOI-1411 b",1.19880592,0.04935874,-0.04474058,2.00000000,1.20000000,-1.10000000,"Mass",1.45205270000,6.360000,"Transit",4115.00,0.604500,0.0120
"HD 76700 b",9.60000000,,,66.74430000,9.53490000,-9.53490000,"Msini",3.97097000000,0.415000,"Radial Velocity",5644.00,0.990000,0.3100
"HAT-P-39 b",17.60900000,1.21100000,-0.90800000,190.37200000,31.46400000,-31.46400000,"Mass",3.54387000000,0.190000,"Transit",6430.00,1.404000,0.1900
"TOI-1794 b",3.29701268,0.16656615,-0.13651409,8.70000000,4.10000000,-4.00000000,"Mass",8.76552800000,1.310000,"Transit",5631.00,0.969800,0.0350
"TOI-2842 b",12.84549188,0.57165802,-0.53803107,117.59651059,16.52707716,-14.93793513,"Mass",3.55140580000,0.304000,"Transit",5910.00,1.135000,0.2330
"Kepler-9 b",8.29000000,0.54000000,-0.43000000,43.40000000,1.60000000,-2.00000000,"Mass",19.23891000000,0.420000,"Transit",5774.00,1.022000,0.0500
"TOI-757 b",2.50000000,0.10000000,-0.10000000,10.50000000,2.20000000,-2.10000000,"Mass",17.46819000000,3.600000,"Transit",5278.00,0.800000,-0.2700
"Kepler-1147 b",2.61000000,0.80000000,-0.51000000,7.32000000,,,"M-R relationship",10.62784997000,2.260000,"Transit",5941.00,1.090000,0.1100
"GJ 667 C g",1.99000000,,,4.60000000,2.60000000,-2.30000000,"Msini",256.20000000000,3.210000,"Radial Velocity",3350.00,0.330000,-0.5500
"K2-147 b",1.47286006,0.11096891,-0.09863903,2.77000000,,,"M-R relationship",0.96193900000,4.760000,"Transit",3690.00,0.563000,-0.0200
"Kepler-1684 b",2.87084792,,,8.60000000,,,"M-R relationship",47.70550000000,2.000000,"Transit",4706.54,0.750000,0.1267
"Kepler-570 b",2.45000000,0.34000000,-0.15000000,6.57000000,,,"M-R relationship",4.30166200300,2.450000,"Transit",5496.00,0.930000,0.0600
"Kepler-1719 b",3.95000623,,,14.80000000,,,"M-R relationship",6.14955997500,1.320000,"Transit",5687.00,1.080000,0.0400
"K2-155 d",1.90000000,0.70000000,-0.20000000,4.27000000,,,"M-R relationship",40.71800000000,3.420000,"Transit",4258.00,0.650000,-0.3000
"HD 219134 d",1.61000000,0.02000000,-0.02000000,16.17000000,0.64000000,-0.64000000,"Mass",46.85900000000,,"Radial Velocity",4699.00,0.810000,0.1100
"HD 23472 f",1.13700000,0.08400000,-0.07700000,0.77000000,0.44000000,-0.40000000,"Mass",12.16218390000,3.000000,"Transit",4684.00,0.670000,-0.2000
"Kepler-1517 b",9.76000000,2.79000000,-1.93000000,68.70000000,,,"M-R relationship",5.54608366500,0.406000,"Transit",7010.00,1.580000,0.0100
"Kepler-347 c",1.75000000,0.84000000,-0.84000000,3.71000000,,,"M-R relationship",27.32087100000,3.800000,"Transit",6088.00,0.922000,-0.1400
"GJ 96 b",4.67000000,,,19.66000000,2.42000000,-2.30000000,"Msini",73.94000000000,1.060000,"Radial Velocity",3785.00,0.600000,0.1400
"HD 135694 b",2.85700000,0.22700000,-0.20600000,6.10000000,1.80000000,-1.80000000,"Mass",15.92347556800,2.050000,"Transit",5712.00,1.020000,-0.1210
"Kepler-103 b",3.48570000,0.05670000,-0.05360000,11.67000000,4.31000000,-4.73000000,"Mass",15.96532870000,1.520000,"Transit",6047.00,1.212000,0.1500
"TOI-2338 b",11.20898070,0.22417961,-0.22417961,1900.61387386,66.74396547,-63.56568140,"Mass",22.65398000000,7.420000,"Transit",5581.00,0.990000,0.2200
"K2-356 b",2.29000000,0.15000000,-0.12000000,5.86000000,,,"M-R relationship",21.02673660000,2.680000,"Transit",5568.00,0.900000,-0.1100
"TOI-1450 A b",1.13000000,0.04300000,-0.04300000,1.25800000,0.12800000,-0.12800000,"Mass",2.04392740000,4.790000,"Transit",3437.00,0.480000,-0.1200
"Kepler-1902 b",1.17563613,,,1.74000000,,,"M-R relationship",3.82222008700,5.880000,"Transit",3729.00,0.520000,0.0600
"Kepler-188 b",1.68000000,0.76000000,-0.76000000,3.46000000,,,"M-R relationship",2.06189700000,4.010000,"Transit",6021.00,1.021000,0.1500
"Kepler-1305 b",1.88000000,0.35000000,-0.19000000,4.19000000,,,"M-R relationship",13.56309720000,3.470000,"Transit",5701.00,0.970000,0.0100
"Kepler-1687 b",1.65623882,,,3.38000000,,,"M-R relationship",5.77954000000,4.090000,"Transit",4132.00,0.650000,-0.1400
"HD 87816 b",12.70000000,,,2142.16346318,41.31769291,-41.31769291,"Msini",484.17000000000,5.750000,"Radial Velocity",4989.00,2.410000,0.1400
"Kepler-1627 b",3.69000000,0.49000000,-0.41000000,13.20000000,,,"M-R relationship",7.20283653000,1.440000,"Transit",5445.00,0.870000,-0.1000
"K2-95 b",3.31000000,0.20000000,-0.14000000,11.00000000,,,"M-R relationship",10.13464540000,1.670000,"Transit",3566.00,0.410000,0.1000
"TOI-132 b",3.42000000,0.13000000,-0.14000000,22.40000000,1.90000000,-1.92000000,"Mass",2.10970190000,3.080000,"Transit",5397.00,0.970000,0.1600
"Kepler-1961 b",1.61878080,,,3.25000000,,,"M-R relationship",5.60471010200,4.210000,"Transit",5401.00,0.871000,-0.1600
"Kepler-1654 b",9.18017100,0.21297100,-0.19055300,158.91500000,,,"Mass",1047.83560000000,1.200000,"Transit",5597.00,1.011000,-0.0880
"TOI-4029 b",6.73756618,0.48174093,-0.46193929,36.60000000,,,"M-R relationship",5.88498234631,0.658000,"Transit",5662.53,1.018000,0.1007
"Kepler-1904 b",1.39049940,,,2.51000000,,,"M-R relationship",4.57702016800,5.130000,"Transit",3805.00,0.526000,-0.1000
"Kepler-610 c",3.30000000,0.84000000,-0.37000000,10.90000000,,,"M-R relationship",151.86392000000,1.670000,"Transit",5943.00,1.100000,0.1200
"Kepler-903 b",2.01000000,0.35000000,-0.36000000,4.70000000,,,"M-R relationship",10.35077210000,3.180000,"Transit",5682.00,0.980000,0.0500
"HAT-P-41 b",22.97845000,5.60450000,-5.60450000,378.21770000,190.69800000,-190.69800000,"Mass",2.69405000000,0.204000,"Transit",6390.00,2.560000,0.2100
"K2-331 b",1.79000000,0.14000000,-0.10000000,3.86000000,,,"M-R relationship",9.39897700000,3.700000,"Transit",5994.00,1.100000,0.0800
"Kepler-192 c",2.79000000,0.52000000,-0.52000000,8.20000000,,,"M-R relationship",21.22340000000,2.070000,"Transit",5479.00,1.028000,0.3570
"Kepler-270 b",2.01000000,0.40000000,-0.40000000,4.70000000,,,"M-R relationship",11.47609400000,3.180000,"Transit",6067.00,1.170000,0.1500
"Kepler-393 c",1.33000000,0.31000000,-0.31000000,2.33000000,,,"M-R relationship",14.61361200000,5.440000,"Transit",6189.00,1.256000,0.0322
"Kepler-255 c",2.99000000,1.18000000,-1.18000000,9.22000000,,,"M-R relationship",9.94604700000,1.900000,"Transit",5573.00,0.867000,0.3386
"Kepler-283 c",1.82000000,0.12000000,-0.12000000,3.97000000,,,"M-R relationship",92.74371100000,3.620000,"Transit",4351.00,0.596000,-0.1700
"Kepler-207 c",1.50000000,0.29000000,-0.29000000,2.86000000,,,"M-R relationship",3.07157100000,4.660000,"Transit",5920.00,1.313000,0.2900
"K2-243 b",2.17000000,0.14000000,-0.12000000,5.35000000,,,"M-R relationship",11.54182000000,2.880000,"Transit",6570.00,1.290000,-0.0300
"WASP-98 b",12.82309600,0.38110600,-0.38110600,293.03926000,25.42640000,-25.42640000,"Mass",2.96264036000,0.764000,"Transit",5473.00,0.809000,-0.4900
"Kepler-1996 b",2.26000000,0.16000000,-0.07000000,5.73000000,,,"M-R relationship",32.37618300000,2.730000,"Transit",4580.00,0.748000,0.0800
"K2-138 e",3.39000000,0.15600000,-0.11000000,12.97000000,1.98000000,-1.99000000,"Mass",8.26146000000,1.800000,"Transit",5356.30,0.935000,0.1400
"HD 5388 b",13.10000000,,,1017.05090240,95.34852210,-63.56568140,"Mass",772.50000000000,2.490000,"Radial Velocity",6297.00,1.210000,-0.2700
"K2-193 b",3.95000000,0.12000000,-0.12000000,14.80000000,,,"M-R relationship",14.78688900000,1.320000,"Transit",5817.00,1.010000,0.0000
"K2-133 d",2.00300000,0.10700000,-0.10700000,4.67000000,,,"M-R relationship",11.02454000000,3.190000,"Transit",3655.00,0.461000,
"HD 38529 c",12.50000000,,,3299.05886466,325.77411718,-280.96031179,"Mass",2127.60566000000,9.280000,"Radial Velocity",5697.00,0.980000,0.5100
"Kepler-111 c",7.08407580,0.25780656,-0.23538859,222.47988490,44.49597698,-41.31769291,"Mass",224.77833000000,3.420000,"Transit",5914.00,1.118000,0.2370
"Kepler-1690 b",2.81109223,,,8.30000000,,,"M-R relationship",234.63600000000,2.050000,"Transit",5404.00,0.940000,0.0000
"Kepler-128 b",1.42100000,0.04000000,-0.04000000,3.79000000,0.76000000,-0.66000000,"Mass",15.00000000000,7.222837,"Transit",6072.00,1.184000,-0.0300
"TOI-1249 b",3.27103010,0.30687428,-0.18737301,11.90000000,5.20000000,-5.10000000,"Mass",13.07915100000,1.840000,"Transit",5497.00,1.006200,0.2970
"K2-407 b",1.28300000,0.09700000,-0.08900000,2.19000000,,,"M-R relationship",4.94190700000,5.700000,"Transit",5563.00,0.881000,0.0140
"K2-219 d",2.57634456,0.35702762,-0.32309240,7.16000000,,,"M-R relationship",11.13727800000,2.300000,"Transit",5753.00,1.021545,0.1300
"TOI-1777.01",2.24600000,0.27900000,-0.17700000,5.67000000,,,"M-R relationship",14.65011197400,2.750000,"Transit",5859.00,1.060000,
"HIP 79431 b",13.40000000,,,667.41500000,,,"Msini",111.70000000000,1.520000,"Radial Velocity",3191.00,0.490000,0.4000
"Kepler-1332 b",1.37000000,0.09000000,-0.05000000,2.45000000,,,"M-R relationship",11.87456832000,5.240000,"Transit",5581.00,0.950000,0.0000
"Kepler-1450 b",1.71000000,0.13000000,-0.11000000,3.57000000,,,"M-R relationship",54.50941660000,3.920000,"Transit",4524.00,0.710000,-0.0200
"GJ 1061 d",1.16000000,,,1.67000000,0.17000000,-0.21000000,"Mass",13.06600000000,5.880000,"Radial Velocity",2953.00,0.120000,-0.0800
"Kepler-1337 b",2.41000000,0.10000000,-0.44000000,6.39000000,,,"M-R relationship",24.40025490000,2.510000,"Transit",4523.00,0.700000,-0.0900
"HIP 71135 b",4.55000000,,,18.80000000,4.10000000,-4.10000000,"Msini",87.19000000000,1.100000,"Radial Velocity",4146.00,0.660000,
"gam Lib c",12.80000000,,,1662.56039702,38.13940884,-46.72077583,"Msini",966.49000000000,4.360000,"Radial Velocity",4879.00,1.780000,-0.2700
"CoRoT-32 b",6.38913000,0.67254000,-0.56045000,47.67450000,31.78300000,-31.78300000,"Mass",6.71837000000,1.100000,"Transit",5970.00,1.080000,0.0000
"TOI-2096 b",1.24300000,0.07700000,-0.07200000,2.08000000,,,"M-R relationship",3.11906330000,5.950000,"Transit",3300.00,0.231000,-0.0300
"Kepler-325 c",2.54000000,1.26000000,-1.26000000,6.99000000,,,"M-R relationship",12.76217200000,2.340000,"Transit",5752.00,0.914000,0.0200
"Kepler-287 b",2.33000000,1.06000000,-1.06000000,83.00000000,50.00000000,-26.00000000,"Mass",20.34219900000,27.300000,"Transit",5806.00,0.963000,0.1170
"K2-129 b",1.04000000,0.10000000,-0.09000000,1.12000000,,,"M-R relationship",8.23949300000,5.470000,"Transit",3459.09,0.360031,
"HATS-29 b",14.02245900,0.68374900,-0.68374900,207.54299000,20.02329000,-20.02329000,"Mass",4.60587490000,0.411000,"Transit",5670.00,1.032000,0.1600
"HD 181234 b",12.50000000,,,2980.91262925,321.00669107,-315.60360815,"Mass",7593.40512000000,8.390000,"Radial Velocity",5386.00,0.940000,0.3200
"Kepler-292 c",1.47000000,0.15000000,-0.15000000,2.76000000,,,"M-R relationship",3.71533500000,4.770000,"Transit",5299.00,0.865000,0.0400
"TOI-2986 b",9.29224500,0.25780656,-0.23538859,96.61983573,21.29450327,-27.33324300,"Mass",3.27836620000,0.660000,"Transit",5906.00,1.122000,0.0950
"Kepler-20 b",1.77300000,0.05300000,-0.03000000,9.70000000,1.30000000,-1.30000000,"Mass",3.69610490000,9.400000,"Transit",5495.00,0.929000,0.0700
"TIC 147027702 b",10.92875618,0.72858375,-0.71737476,346.43296363,22.24798849,-41.31769291,"Mass",44.40523000000,1.566600,"Transit",6410.00,1.406000,-0.0800
"TOI-2459 b",2.95310000,0.09160000,-0.06580000,9.03000000,,,"M-R relationship",19.10471800000,1.930000,"Transit",4195.00,0.660000,
"HD 104985 b",12.80000000,,,1766.80811451,34.96112477,-38.77506565,"Msini",199.68000000000,4.630000,"Radial Velocity",4738.00,1.220000,-0.3200
"TIC 237913194 b",12.52045300,0.60528600,-0.52682300,617.22586000,29.24036000,-28.92253000,"Mass",15.16886500000,1.847000,"Transit",5788.00,1.026000,0.1400
"TIC 231949697 b",1.52831855,0.34944237,-0.18252922,2.95000000,,,"M-R relationship",0.90720448719,4.540000,"Transit",3451.32,0.490679,
"Kepler-68 e",11.20000000,,,86.44932670,10.17050902,-10.17050902,"Msini",3455.00000000000,0.338000,"Radial Velocity",5847.00,1.057000,0.1100
"K2-101 b",2.00000000,0.14000000,-0.07000000,4.66000000,,,"M-R relationship",14.67624290000,3.200000,"Transit",4927.00,0.820000,0.0700
"TOI-5210 b",10.72699453,0.35868738,-0.26901554,81.99972901,13.03096469,-13.03096469,"Mass",4.56610610000,0.364000,"Transit",5723.00,1.105000,0.3240
"TOI-6130 b",14.34749530,0.33626942,-0.33626942,333.71982735,19.06970442,-19.06970442,"Mass",2.39267900000,0.640000,"Transit",6110.00,1.310000,0.2800
"K2-3 d",1.45800000,0.05600000,-0.05100000,2.20000000,,,"Mass",44.55603000000,17.500000,"Transit",3844.00,0.549000,-0.1570
"Kepler-1755 b",5.91688317,,,29.40000000,,,"M-R relationship",24.81209946000,0.780000,"Transit",6086.00,1.003000,-0.2600
"TIC 294329732 b",2.07692266,0.22293792,-0.18647061,4.97000000,,,"M-R relationship",9.75658761810,3.050000,"Transit",5201.93,0.890000,0.2280
"K2-265 b",1.70824866,0.11208981,-0.08070466,7.34183620,1.43022783,-1.39844499,"Mass",2.36902000000,7.900000,"Transit",5420.00,0.901000,0.0330
"HD 52265 b",13.70000000,,,384.57430000,15.89150000,-15.89150000,"Msini",119.27000000000,0.822000,"Radial Velocity",6136.00,1.204000,0.2100
"HD 96127 b",13.00000000,,,1207.74794660,413.17692910,-381.39408840,"Mass",638.90000000000,3.020000,"Radial Velocity",3943.00,0.910000,-0.2400
"TOI-1789 b",16.14093221,2.69015537,-1.56925730,222.47988490,50.85254512,-50.85254512,"Mass",3.20866400000,0.280000,"Transit",5991.00,1.507000,0.3730
"K2-61 b",1.92000000,0.11000000,-0.05000000,4.35000000,,,"M-R relationship",2.57336000000,3.380000,"Transit",5748.00,0.970000,0.0300
"Kepler-135 b",1.81000000,0.35000000,-0.35000000,3.93000000,,,"M-R relationship",6.00253000000,3.640000,"Transit",6090.00,1.047000,-0.1050
"TOI-1937 A b",13.97759893,0.66132986,-0.69495680,638.83509807,54.03082919,-50.85254512,"Mass",0.94667944000,1.280000,"Transit",5814.00,1.072000,0.1960
"Kepler-1173 b",0.89000000,0.23000000,-0.07000000,0.64000000,,,"M-R relationship",0.76985360000,4.990000,"Transit",5252.00,0.860000,0.0000
"HD 144899 b",4.77000000,,,20.34101805,6.67439655,-5.08525451,"Msini",40.43914000000,1.030000,"Radial Velocity",6126.00,1.160000,
"HD 23472 b",2.00000000,0.11000000,-0.10000000,8.32000000,0.78000000,-0.79000000,"Mass",17.66708700000,6.150000,"Transit",4684.00,0.670000,-0.2000
"Kepler-105 b",2.53000000,0.07000000,-0.07000000,10.80000000,2.30000000,-2.30000000,"Mass",5.41220340000,3.680000,"Transit",5933.00,0.991000,-0.0900
