source_id,random_index,teff_gspphot,lum_flame,radius_flame,mass_flame
1858867725531612288,7126,4751.3232421875,58.400367736816406,11.286031723022461,3.1025800704956055
3346749709456338560,7130,3663.68896484375,0.04615024849772453,0.5333681702613831,0.5291212797164917
5156359550270224000,7204,3683.90966796875,0.046290263533592224,0.5287039875984192,0.5311518311500549
5335437284017631616,7216,5032.40478515625,0.40746137499809265,0.8508217930793762,0.8079977035522461
4492781639843100416,7270,5751.99560546875,1.4486989974975586,1.209834098815918,0.9746791124343872
2033613623967313280,7312,4770.41796875,10.633391380310059,4.735232830047607,1.163428783416748
2453233337486703104,7333,5625.5654296875,0.7984151840209961,0.9422343969345093,0.9593141674995422
1869296318448459648,7547,6188.90478515625,1.6615521907806396,1.1210705041885376,1.1646121740341187
6440009276569495936,7554,5129.90966796875,0.367798388004303,0.7621667385101318,0.8605469465255737
6306778806931054464,7600,4360.8720703125,0.14476564526557922,0.6639184951782227,0.6951148509979248
5872761263517468288,7607,6297.20166015625,1.6086304187774658,1.3520621061325073,0.9385642409324646
5643305212677288576,7647,5528.208984375,2.6395974159240723,1.773186445236206,1.050739049911499
1847907175143201408,7648,6004.0498046875,2.545398235321045,1.488317608833313,1.115557312965393
6815094263790919040,7703,4278.390625,0.11466346681118011,0.6131675243377686,0.6771642565727234
4667001181406932992,7727,5350.66015625,4.9188947677612305,2.609206199645996,1.3489681482315063
525553368239342336,7801,4403.66064453125,0.13054172694683075,0.6203399300575256,0.7039086818695068
4844948857665632768,7809,4822.32666015625,0.2516244947910309,0.7184954881668091,0.7958043217658997
6037596919990262144,7850,5884.62646484375,4.2877631187438965,2.050053119659424,1.2112394571304321
1272804044819090816,7890,3761.113525390625,0.07679688930511475,0.6540718674659729,0.5934762954711914
5863251759235046272,7909,5752.9619140625,0.8512987494468689,0.9308915734291077,1.0160411596298218
561261210938082560,8237,5004.29833984375,0.3742206394672394,0.8099724054336548,0.7983897924423218
5773293733615706240,8636,3778.3212890625,0.05752653256058693,0.5557574033737183,0.5498977303504944
414435692339847808,8682,4614.71630859375,0.2007930725812912,0.7033410668373108,0.7415253520011902
4683354866386442240,8695,6104.220703125,3.0249619483947754,1.5552462339401245,1.2220449447631836
4168429592303018624,8751,5239.10205078125,2.7519783973693848,2.0107853412628174,1.0643078088760376
3076087433168590336,8853,4319.84326171875,0.12745575606822968,0.63572758436203,0.6895294189453125
1377723326991409792,8865,4541.11669921875,0.18983420729637146,0.703698456287384,0.7109918594360352
4610559366904338944,8999,5660.662109375,1.920519471168518,1.4497110843658447,0.9812830090522766
