source_id,random_index,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_mag,phot_rp_mean_flux,bp_rp,parallax,parallax_error
6093163317072732160,1138,15.22992992401123,15239.637917735492,4.143481731414795,15.65900707244873,7444.130798013782,14.633296966552734,11113.205290052842,1.025710105895996,1.0904943240739386,0.032448627054691315
2047639612750143104,1175,14.052842140197754,45061.95031196985,8.114465713500977,14.764472007751465,16967.899605856663,13.231075286865234,40432.271718765885,1.5333967208862305,0.3695948093497678,0.015178682282567024
4468027131980713088,1191,15.703116416931152,9855.99173179432,3.6401405334472656,16.24980926513672,4320.09130772711,15.00498104095459,7891.615077896487,1.244828224182129,1.1763434430904132,0.039691150188446045
2115564348706678144,1192,15.408286094665527,12931.000681861435,3.4567630290985107,15.79844856262207,6546.928421318792,14.85029411315918,9099.98000118143,0.9481544494628906,0.9114688769875772,0.020663447678089142
5609322916029888000,1201,14.609542846679688,26985.435352895875,13.372751235961914,14.82466983795166,16052.72582987883,14.246191024780273,15873.827549847347,0.5784788131713867,0.47960001819825554,0.018993768841028214
5853519840059113600,1221,16.828598022460938,3495.485511048869,1.9204269647598267,17.66550636291504,1172.774771941869,15.793261528015137,3818.155344955946,1.8722448348999023,1.609383966125293,0.06101405248045921
53406067197946112,1413,15.08629322052002,17395.202842741433,3.9720242023468018,15.572361946105957,8062.541738144813,14.41813850402832,13548.858878455845,1.1542234420776367,1.0954003406573074,0.030018949881196022
4067732980234837120,1567,14.184346199035645,39921.62260699976,9.258313179016113,15.304450035095215,10318.984916757645,13.145622253417969,43743.08836042947,2.158827781677246,0.6042536788179229,0.02183137834072113
5916280792717126528,1589,13.003862380981445,118413.65582144824,19.63532257080078,13.305383682250977,65052.43915913918,12.538652420043945,76506.27452859814,0.7667312622070312,0.9726774506863797,0.016482295468449593
5960983014177620480,1607,15.181649208068848,15932.621856072397,4.615045547485352,15.762839317321777,6765.208299207419,14.446493148803711,13199.603906997836,1.3163461685180664,0.7013840278619491,0.034009143710136414
2538816539454218112,1617,10.119948387145996,1686426.9638606254,441.93792724609375,10.387577056884766,955841.7704899294,9.682716369628906,1061870.5531823596,0.7048606872558594,5.08382985708441,0.0253294724971056
1816579752413057920,1618,15.751502990722656,9426.391767006538,2.2136807441711426,16.27397346496582,4225.006072738926,15.073141098022461,7411.428009498868,1.2008323669433594,1.3591953511396322,0.03396729752421379
5577759063929081216,1674,15.471433639526367,12200.379684542968,3.3453962802886963,15.924954414367676,5826.867552036142,14.8485107421875,9114.938835203397,1.0764436721801758,0.9463654015456335,0.022844068706035614
4391733738110664576,1722,10.800971984863281,900654.0721836797,101.14168548583984,11.365946769714355,388184.5019190866,10.086429595947266,732127.1180859702,1.2795171737670898,1.2026551928744271,0.018029438331723213
262770810751939200,1725,14.609903335571289,26976.48218477857,5.273186206817627,15.295547485351562,10403.938971856353,13.80954360961914,23732.346556901986,1.4860038757324219,0.4959011570313394,0.022641725838184357
4469629532735741568,1737,16.499813079833984,4731.750071766342,2.112818717956543,17.190540313720703,1816.3556335737428,15.693915367126465,4184.003725275428,1.4966249465942383,1.2911018577612847,0.04958042502403259
3465353135388770688,1769,14.91296672821045,20406.10070072752,4.6694111824035645,15.466556549072266,8887.802327971316,14.21935749053955,16271.035355311904,1.2471990585327148,1.5308441894939826,0.024124568328261375
4538579494600235136,1818,14.362208366394043,33889.37162572827,4.6075873374938965,14.833847999572754,15917.604899122793,13.724242210388184,25672.097598313663,1.1096057891845703,2.2832133749644776,0.015830617398023605
5616287738079589376,1840,16.796791076660156,3599.4040241482503,1.778517723083496,17.54277992248535,1313.122535532772,15.970193862915039,3243.999416312097,1.5725860595703125,1.2621103506691875,0.051446184515953064
1805324945228250112,1853,14.707592964172363,24655.263970026957,6.596746921539307,15.095392227172852,12510.078188763811,14.147527694702148,17383.903882255545,0.9478645324707031,0.91486797385113,0.025805622339248657
5871798847258673920,1854,17.087045669555664,2755.042553711336,1.9889092445373535,18.140275955200195,757.3669857783765,16.047727584838867,3020.416709125737,2.092548370361328,2.392117649033812,0.07948044687509537
3357708404410769536,1902,15.284093856811523,14498.03936134376,6.0895562171936035,15.910784721374512,5903.410255713959,14.525076866149902,12277.998280206546,1.3857078552246094,1.877139869370878,0.03422293812036514
4265185447405107072,1928,14.227020263671875,38382.98682127055,11.046493530273438,15.040035247802734,13164.448906724441,13.333905220031738,36778.68372853704,1.706130027770996,0.5390887920663617,0.020491044968366623
4538304273096214016,1956,15.185432434082031,15877.198894537003,3.583289623260498,15.55001449584961,8230.211435494022,14.64821720123291,10961.53529585983,0.9017972946166992,0.7415386836910706,0.02189859002828598
464588472137808000,1970,14.835125923156738,21922.812110208884,9.348918914794922,15.673582077026367,7344.868713814482,13.926313400268555,21312.41954742091,1.7472686767578125,0.4773835163114391,0.021450739353895187
6638077672020816000,1982,13.714373588562012,61545.62117152249,11.133818626403809,14.052324295043945,32695.44936119492,13.209421157836914,41246.739861657574,0.8429031372070312,1.2283131546312884,0.014844520948827267
