source_id,random_index,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp
4303554722334682368,490956,297.1790000607788,10.781476887592769,5.5801422066968325,10.047383729635081,0.2519137804620121,-59.545440673828125,0.5797805786132812
4733723463992189696,492990,48.66005574883138,-55.60267241166197,7.65084759548517,259.38655290728246,-43.186252110036364,104.77429962158203,1.7508058547973633
3216715623198286720,498468,82.76462925773474,-3.3233597517797135,16.604358219102146,-60.0554205004995,-120.40981532699877,14.74655818939209,0.8530912399291992
4397882722531213952,499066,239.28597178411496,-6.296645969027533,9.005414167226016,5.91637267833474,-2.3464948102792613,-31.350563049316406,0.23240423202514648
2610803588653523200,501915,343.66216112511364,-7.014831470522442,7.019406560750903,-142.88212318956192,-94.66188274908653,-10.678229331970215,1.7500543594360352
2910233147867289728,513446,91.0782835889681,-27.162681031417417,5.300464692155226,-2.9933311373416114,29.724945063854264,2.3542001247406006,2.3167734146118164
2485931232748712192,518916,22.18477570374016,-0.594780590559752,5.511310861616264,46.723197400891216,-1.36649281554466,-23.315898895263672,2.299579620361328
3034001220441084160,520471,114.4490578185614,-11.851982454709066,10.842080156075394,-22.35114782263451,-27.441094176250875,17.77862548828125,2.544449806213379
4432984626948809216,520537,245.74610179958805,2.110335304116448,5.378233391299988,-80.46212199140344,-40.635606757563835,-11.228190422058105,1.0817956924438477
1951899637733840256,524835,324.39717257123607,36.75655070097927,6.074120825665897,-7.4316326717639205,-29.564935087125598,-18.397350311279297,2.071199417114258
65754132533480064,525455,59.10925688528594,23.784116486481206,6.556004707577402,22.748030468836106,-41.7763908411,40.54473876953125,0.993077278137207
963569762466077440,527032,90.64960990973542,46.506469206525075,10.113157876805667,29.767378410524298,27.606400059743745,-4.250537395477295,2.7376813888549805
4670189112292631936,529609,59.72406984254746,-64.16419043974602,15.701877792644112,31.44377169299714,66.72494272976525,7.6921210289001465,2.759458541870117
5210210159467311104,533458,125.1071130817882,-77.38852635032544,10.954661807889485,23.58943400995193,55.92849944490064,39.6451416015625,2.697442054748535
2927911542505230848,543838,108.4632870265679,-23.131712647411156,7.1015195277495184,-0.46436891203447717,2.43353794373357,27.792400360107422,0.8915796279907227
925918709054723840,547353,117.53003254198096,43.64723517210805,14.806824067308147,-15.119400129711149,7.124176152765585,-6.263968467712402,0.7841167449951172
2730246289853873280,548231,338.78402930464244,12.54267186073336,5.549386954127415,20.08459716500063,-3.4542276552077,-18.19736099243164,0.6733589172363281
